redcap_data_access_group,redcap_data_access_group_unlabelled,dag_id,place_name,postcode,country,lon,lat,ccg,postcode_start,city,site_type,nhs_region
rotherham_doncaste,rotherham_doncaste,RXE07,Rotherham Older People's Mental Health Services,S60 2UD,England,-1.3428811,53.41399070000001,E38000141,S60,Rotherham,Community,North East and Yorkshire
rotherham_doncaste,rotherham_doncaste,RXE92,Nth Lincs - Great Oaks Inpatient Unit,DN16 2JX,England,-0.6385778,53.5670065,E38000122,DN16,North Lincolnshire,Community,North East and Yorkshire
rotherham_doncaste,rotherham_doncaste,RXEAA,Doncaster - Tickhill Road Site,DN4 8QN,England,-1.1459781,53.4948232,E38000044,DN4,Doncaster,Community,North East and Yorkshire
mid_yorkshire_hosp,mid_yorkshire_hosp,RXF05,Pinderfields General Hospital,WF1 4DG,England,-1.4885575,53.6924343,E38000190,WF1,Wakefield,Acute,North East and Yorkshire
south_west_yorkshi,south_west_yorkshi,RXG10,Fieldhead Hospital,WF1 3SP,England,-1.4940565,53.6973563,E38000190,WF1,Wakefield,Mental,North East and Yorkshire
university_hospita,university_hospita,RXPCP,University Hospital Of North Durham,DH1 5TW,England,-1.593417,54.7888,E38000116,DH1,County Durham,Acute,North East and Yorkshire
darlington_memoria,darlington_memoria,RXPDA,Darlington Memorial Hospital,DL3 6HX,England,-1.56331,54.53039,E38000042,DL3,Darlington,Acute,North East and Yorkshire
leeds_community_he,leeds_community_he,RY651,Stockdale House,LS6 1PF,England,-1.5684774,53.8149865,E38000225,LS6,Leeds,Community,North East and Yorkshire
bradford_district,bradford_district,TAD17,Lynfield Mount Hospital,BD9 6DP,England,-1.8053571,53.8097426,E38000019,BD9,Bradford,Mental,North East and Yorkshire
sheffield_health,sheffield_health,TAHCC,The Longley Centre,S5 7JT,England,-1.4601572,53.4102449,E38000146,S5,Sheffield,Community,North East and Yorkshire
sheffield_health,sheffield_health,TAHEC,Intensive Support Service,S4 7BW,England,-1.4669824,53.4033902,E38000146,S4,Sheffield,NA,North East and Yorkshire
sheffield_health,sheffield_health,TAHFC,Michael Carlisle Centre,S11 9BF,England,-1.4976032,53.3614289,E38000146,S11,Sheffield,Acute,North East and Yorkshire
sheffield_health,sheffield_health,TAHXM,Forest Close,S35 0JW,England,-1.5203309,53.4211349,E38000146,S35,Sheffield,Community,North East and Yorkshire
sheffield_health,sheffield_health,TAHXN,Forest Lodge,S35 0JW,England,-1.5203309,53.4211349,E38000146,S35,Sheffield,Community,North East and Yorkshire
sheffield_health,sheffield_health,TAHXP,Grenoside Grange,S35 8QS,England,-1.495517,53.4363943,E38000146,S35,Sheffield,Community,North East and Yorkshire
alder_hey_children,alder_hey_children,CBS25,Alder Hey Children's Hospital,L12 2AP,England,-2.8987222,53.4202583,E38000101,L12,Liverpool,Acute,North West
manchester_univers,manchester_univers,R0A01,Manchester Royal Infirmary,M13 9WL,England,-2.226157,53.46287,E38000217,M13,Manchester,Acute,North West
manchester_univers,manchester_univers,R0A02,Manchester Royal Infirmary,M13 9WL,England,-2.2277094,53.4624524,E38000217,M13,Manchester,Acute,North West
manchester_univers,manchester_univers,R0A03,Royal Manchester Children's Hospital,M13 9WL,England,-2.2277094,53.4624524,E38000217,M13,Manchester,Acute,North West
manchester_univers,manchester_univers,R0A07,Wythenshawe Hospital,M23 9LT,England,-2.292308,53.38822,E38000217,M23,Manchester,Acute,North West
manchester_univers,manchester_univers,R0A09,Trafford General Hospital,M41 5SL,England,-2.3706794,53.45407609999999,E38000187,M41,Trafford,Acute,North West
wirral_university,wirral_university,RBL14,Arrowe Park Hospital,CH49 5PE,England,-3.0968145,53.36963979999999,E38000208,CH49,Wirral,Acute,North West
wirral_university,wirral_university,RBL15,Surgery Department,CH49 5PE,England,-3.0968145,53.36963979999999,E38000208,CH49,Wirral,NA,North West
wirral_university,wirral_university,RBL17,Outpatients Department (Clatterbridge Hospital),CH63 4JY,England,-3.0241362,53.3329001,E38000208,CH63,Wirral,NA,North West
whiston_hospital,whiston_hospital,RBN01,Whiston Hospital,L35 5DR,England,-2.7849529,53.420485,E38000091,L35,Knowsley,Acute,North West
royal_liverpool__b,royal_liverpool__b,RBQHQ,Liverpool Heart And Chest Hospital Nhs Trust Hq,L14 3PE,England,-2.897989,53.4111671,E38000101,L14,Liverpool,Acute,North West
mid_cheshire_hospi,mid_cheshire_hospi,RBT20,Leighton Hospital,CW1 4QJ,England,-2.4758632,53.1177013,E38000151,CW1,Cheshire East,Acute,North West
the_christie_nhsft,the_christie_nhsft,RBV01,The Christie,M20 4BX,England,-2.2301237,53.4297829,E38000217,M20,Manchester,Acute,North West
aintree_university,aintree_university,REM20,Walton Hospital,L9 1NL,England,-2.9617485,53.4512643,E38000101,L9,Liverpool,Acute,North West
aintree_university,aintree_university,REM21,University Hospital Aintree,L9 7AL,England,-2.9311029,53.4663384,E38000101,L9,Liverpool,Acute,North West
royal_liverpool__b,royal_liverpool__b,REMRQ,Royal Liverpool University Hospital,L7 8XP,England,-2.9648086,53.409523,E38000101,L7,Liverpool,Acute,North West
clatterbridge_canc,clatterbridge_canc,REN20,Clatterbridge Cancer Centre -Wirral,CH63 4JY,England,-3.0241362,53.3329001,E38000208,CH63,Wirral,Acute,North West
liverpool_womens_h,liverpool_womens_h,REP01,Liverpool Womens Hospital,L8 7SS,England,-2.9600769,53.39847779999999,E38000101,L8,Liverpool,Acute,North West
macclesfield_distr,macclesfield_distr,RJN71,Macclesfield District General Hospital,SK10 3BL,England,-2.142082,53.26183,E38000056,SK10,Cheshire East,Acute,North West
countess_of_cheste,countess_of_cheste,RJR05,Countess Of Chester Hospital,CH2 1UL,England,-2.8978854,53.208815800000004,E38000196,CH2,Cheshire West and Chester,Acute,North West
salford_royal_nhsf,salford_royal_nhsf,RM301,Salford Royal,M6 8HD,England,-2.3234233,53.4875616,E38000143,M6,Salford,Acute,North West
salford_royal_nhsf,salford_royal_nhsf,RM310,Manchester Skin Care South Hub - Wythenshawe,M22 4GA,England,-2.2566864,53.3919323,E38000217,M22,Manchester,NA,North West
bolton_nhst,bolton_nhst,RMC01,Royal Bolton Hospital,BL4 0JR,England,-2.433355,53.55443,E38000016,BL4,Bolton,Acute,North West
tameside_hospital,tameside_hospital,RMP01,Tameside General Hospital,OL6 9RW,England,-2.0715971,53.4930995,E38000182,OL6,Tameside,Acute,North West
whiston_hospital,whiston_hospital,RNN01,London Road Community Clinic,CA1 2NS,England,-2.9190224,54.8830724,E38000215,CA1,Carlisle,NA,North East and Yorkshire
manchester_univers,NA,R0A66,North Manchester General Hospital,M8 5RB,England,-2.229499,53.5178983,E38000217,M8,Manchester,Acute,North West
wrightington_wigan,wrightington_wigan,RRF02,Royal Albert Edward Infirmary,WN1 2NN,England,-2.6290904,53.55775449999999,E38000205,WN1,Wigan,Acute,North West
north_west_borough,north_west_borough,RTV33,Hollins Park,WA2 8WA,England,-2.6068619,53.4295323,E38000194,WA2,Warrington,Community,North West
university_hospita,university_hospita,RTX02,Royal Lancaster Infirmary,LA1 4RP,England,-2.80002,54.04307,E38000228,LA1,Lancaster,Acute,North West
university_hospita,university_hospita,RTXBU,Furness General Hospital,LA14 4LF,England,-3.2078967,54.1364033,E38000228,LA14,Barrow-in-Furness,Acute,North West
university_hospita,university_hospita,RTXBW,Westmorland General Hospital,LA9 7RG,England,-2.7325533,54.3067127,E38000228,LA9,South Lakeland,Acute,North West
southport_and_orms,southport_and_orms,RVY01,Southport & Formby District General Hospital,PR8 6PN,England,-2.9788204,53.6335697,E38000170,PR8,Sefton,Acute,North West
lancashire__south,lancashire__south,RW5JJ,Royal Preston Hospital,PR2 9HT,England,-2.7040145,53.7908668,E38000227,PR2,Preston,Community,North West
merseycare_nhs_fou,merseycare_nhs_fou,RW404,Ashworth Hospital,L31 1HW,England,-2.9153729,53.51868460000001,E38000161,L31,Sefton,Mental,North West
fairfield_general,fairfield_general,RW601,Fairfield General Hospital,BL9 7TD,England,-2.25562,53.6004391,E38000024,BL9,Bury,Acute,North West
the_pennine_acute,the_pennine_acute,RW602,North Manchester General Hospital,M8 5RB,England,-2.229499,53.5178983,E38000217,M8,Manchester,Acute,North West
the_royal_oldham_h,the_royal_oldham_h,RW603,Royal Oldham Hospital,OL1 2JH,England,-2.1218284,53.5532642,E38000135,OL1,Oldham,Acute,North West
stockport_nhsft,stockport_nhsft,RWJ09,Stepping Hill Hospital,SK2 7JE,England,-2.1320187,53.38379450000001,E38000174,SK2,Stockport,Acute,North West
warrington_and_hal,warrington_and_hal,RWWWH,Warrington Hospital,WA5 1QG,England,-2.6107166,53.393989,E38000194,WA5,Warrington,Acute,North West
cheshire_and_wirra,cheshire_and_wirra,RXADT,Countess Of Chester Hospital,CH2 1UL,England,-2.8978854,53.208815800000004,E38000196,CH2,Cheshire West and Chester,Community,North West
cheshire_and_wirra,cheshire_and_wirra,RXADY,Ellesmere Port Civic Hall,CH65 0AZ,England,-2.9032327000000002,53.2772728,E38000196,CH65,Cheshire West and Chester,Community,North West
blackpool_teaching,blackpool_teaching,RXL01,Blackpool Victoria Hospital,FY3 8NR,England,-3.015863,53.8206157,E38000015,FY3,Blackpool,Acute,North West
royal_preston_hosp,royal_preston_hosp,RXN02,Royal Preston Hospital,PR2 9HT,England,-2.704496,53.79086,E38000227,PR2,Preston,Acute,North West
east_lancashire_ho,east_lancashire_ho,RXR20,Royal Blackburn Hospital,BB2 3HH,England,-2.4627143,53.73557479999999,E38000014,BB2,Blackburn with Darwen,Acute,North West
nhs_ayrshire_and_a,nhs_ayrshire_and_a,A101H,Arran War Memorial Hospital,KA27 8LF,Scotland,-5.1154927,55.543118,S08000015,KA27,North Ayrshire,NA,Scotland
nhs_ayrshire_and_a,nhs_ayrshire_and_a,A103H,Ayrshire Central Hospital,KA12 8SS,Scotland,-4.6761064,55.6350557,S08000015,KA12,North Ayrshire,Community,Scotland
nhs_ayrshire_and_a,nhs_ayrshire_and_a,A111H,University Hospital Crosshouse,KA2 0BE,Scotland,-4.539388499999999,55.6139385,S08000015,KA2,East Ayrshire,Acute,Scotland
nhs_ayrshire_and_a,nhs_ayrshire_and_a,A208H,Biggart Hospital,KA9 2HQ,Scotland,-4.6048418,55.4925773,S08000015,KA9,South Ayrshire,NA,Scotland
nhs_ayrshire_and_a,nhs_ayrshire_and_a,A210H,University Hospital Ayr,KA6 6DX,Scotland,-4.5955377,55.430331700000004,S08000015,KA6,East Ayrshire,Acute,Scotland
nhs_ayrshire_and_a,nhs_ayrshire_and_a,A215H,East Ayrshire Community Hospital,KA18 1EF,Scotland,-4.271264299999999,55.45147069999999,S08000015,KA18,East Ayrshire,Community,Scotland
nhs_ayrshire_and_a,nhs_ayrshire_and_a,A216H,Girvan Community Hospital,KA26 9HQ,Scotland,-4.846974900000001,55.2483077,S08000015,KA26,South Ayrshire,NA,Scotland
borders_general_ho,borders_general_ho,B120H,Borders General Hospital,TD6 9BS,Scotland,-2.741945,55.5954778,S08000016,TD6,Scottish Borders,Acute,Scotland
nhs_highland,nhs_highland,C106H,Cowal Community Hospital,PA23 7RL,Scotland,-4.927686599999999,55.9569345,S08000022,PA23,Argyllshire,Community,Scotland
nhs_highland,nhs_highland,C121H,Lorn & Islands Hospital,PA34 4HH,Scotland,-5.474916200000001,56.4004045,S08000022,PA34,Argyllshire,Acute,Scotland
nhs_highland,nhs_highland,C122H,Campbeltown Hospital,PA28 6LE,Scotland,-5.6067914,55.4214101,S08000022,PA28,Argyllshire,Acute,Scotland
golden_jubilee_nat,golden_jubilee_nat,D102H,Golden Jubilee National Hospital,G81 4DY,Scotland,-4.4199872,55.9064448,S08000031,G81,West Dunbartonshire,Acute,Scotland
victoria_hospital,victoria_hospital,F701H,Cameron Hospital,KY8 5RR,Scotland,-3.0579362,56.1864219,S08000029,KY8,Fife,Acute,Scotland
victoria_hospital,victoria_hospital,F704H,Victoria Hospital,KY2 5AH,Scotland,-3.160138,56.12510779999999,S08000029,KY2,Fife,Acute,Scotland
victoria_hospital,victoria_hospital,F708H,Adamson Hospital,KY15 4JG,Scotland,-3.017942,56.3243057,S08000029,KY15,Fife,Acute,Scotland
victoria_hospital,victoria_hospital,F716H,Glenrothes Hospital,KY7 5TG,Scotland,-3.1825081,56.20507809999999,S08000029,KY7,Fife,Acute,Scotland
victoria_hospital,victoria_hospital,F805H,Queen Margaret Hospital,KY12 0SU,Scotland,-3.426960100000001,56.0823016,S08000029,KY12,Fife,Community,Scotland
queen_elizabeth_uh,queen_elizabeth_uh,G405H,Queen Elizabeth University Hospital,G51 4TF,Scotland,-4.3381034,55.86264079999999,S08000031,G51,Glasgow,Acute,Scotland
nhs_highland,nhs_highland,H103H,Caithness General Hospital,KW1 5NS,Scotland,-3.095744,58.44132879999999,S08000022,KW1,Highland,Acute,Scotland
nhs_highland,nhs_highland,H201H,Rni Community Hospital,IV3 5SF,Scotland,-4.2315708,57.47063190000001,S08000022,IV3,Highland,Community,Scotland
nhs_highland,nhs_highland,H202H,Raigmore Hospital,IV2 3UJ,Scotland,-4.1924701,57.4738072,S08000022,IV2,Highland,Acute,Scotland
nhs_lanarkshire,nhs_lanarkshire,L106H,University Hospital Monklands,ML6 0JS,Scotland,-3.9995873,55.8658781,S08000032,ML6,North Lanarkshire,Acute,Scotland
nhs_lanarkshire,nhs_lanarkshire,L302H,University Hospital Hairmyres,G75 8RG,Scotland,-4.2219632,55.7598207,S08000032,G75,South Lanarkshire,Acute,Scotland
nhs_lanarkshire,nhs_lanarkshire,L308H,University Hospital Wishaw,ML2 0DP,Scotland,-3.9417382,55.7736929,S08000032,ML2,North Lanarkshire,Acute,Scotland
aberdeen_royal_inf,aberdeen_royal_inf,N101H,Aberdeen Royal Infirmary,AB25 2ZN,Scotland,-2.137269,57.1547,S08000020,AB25,Aberdeen,Acute,Scotland
nhs_lothian,nhs_lothian,S116H,Western General Hospital,EH4 2XU,Scotland,-3.2349075,55.9618023,S08000024,EH4,Edinburgh,Acute,Scotland
nhs_lothian,nhs_lothian,S225H,Royal Hospital For Sick Children (Edinburgh),EH9 1LF,Scotland,-3.1888746,55.9384531,S08000024,EH9,Edinburgh,Acute,Scotland
nhs_lothian,nhs_lothian,S308H,St John's Hospital,EH54 6PP,Scotland,-3.5230849,55.891884,S08000024,EH54,West Lothian,Acute,Scotland
nhs_lothian,nhs_lothian,S314H,Royal Infirmary Of Edinburgh At Little France,EH16 4SA,Scotland,-3.1359398,55.9217543,S08000024,EH16,Edinburgh,Acute,Scotland
ninewells_hospital,ninewells_hospital,T101H,Ninewells Hospital,DD1 9SY,Scotland,-2.9914152,56.46167879999999,S08000030,DD1,Dundee,Acute,Scotland
nhs_forth_valley,nhs_forth_valley,V217H,Forth Valley Royal Hospital,FK5 4WR,Scotland,-3.8480021,56.0251154,S08000019,FK5,Falkirk,Acute,Scotland
nhs_dumfries_and_g,nhs_dumfries_and_g,Y146H,Dumfries & Galloway Royal Infirmary,DG2 8RX,Scotland,NA,NA,S08000017,DG2,Dumfriesshire,Acute,Scotland
solent_nhs_trust,solent_nhs_trust,R1C03,Western Community Hospital,SO16 4XE,England,-1.4460312,50.9252399,E38000167,SO16,Southampton,Community,South East
solent_nhs_trust,solent_nhs_trust,R1CD4,St Mary's Health Campus,PO3 6AD,England,-1.0639319,50.8001219,E38000137,PO3,Hampshire,Community,South East
isle_of_wight_nhs,isle_of_wight_nhs,R1F01,St Mary's Hospital,PO30 5TG,England,-1.3013203,50.7108316,E38000087,PO30,Isle of Wight,Acute,South East
royal_surrey_nhsft,royal_surrey_nhsft,RA201,Royal Surrey County Hospital,GU2 7XX,England,-0.6074424,51.2410124,E38000214,GU2,Guildford,Acute,South East
sussex_community_n,sussex_community_n,RDR05,Brighton General Hospital,BN2 3EW,England,0.1145,50.831,E38000021,BN2,Brighton and Hove,Community,South East
frimley_health_nhs,frimley_health_nhs,RDU01,Frimley Park Hospital,GU16 7UJ,England,-0.7420112,51.3196658,E38000178,GU16,Surrey Heath,Acute,South East
frimley_health_nhs,frimley_health_nhs,RDU50,Wexham Park Hospital,SL2 4HL,England,-0.5739734,51.532009,E38000224,SL2,South Buckinghamshire,Acute,South East
university_hospita,university_hospita,RHM01,Southampton General Hospital,SO16 6YD,England,-1.4350951,50.933011,E38000167,SO16,Southampton,Acute,South East
portsmouth_hospita,portsmouth_hospita,RHU03,Queen Alexandra Hospital,PO6 3LY,England,-1.0699169,50.8502874,E38000137,PO6,Hampshire,Acute,South East
royal_berkshire_ho,royal_berkshire_ho,RHW01,Royal Berkshire Hospital,RG1 5AN,England,-0.9593095,51.4510228,E38000221,RG1,Berkshire,Acute,South East
hampshire_hospital,hampshire_hospital,RN506,Basingstoke And North Hampshire Hospital,RG24 9NA,England,-1.1098995,51.2806327,E38000120,RG24,Hampshire,Acute,South East
hampshire_hospital,hampshire_hospital,RN541,Royal Hampshire County Hospital,SO22 5DG,England,-1.3291585,51.0617004,E38000198,SO22,Winchester,Acute,South East
dartford_and_grave,dartford_and_grave,RN707,Darent Valley Hospital,DA2 8DA,England,0.2586735,51.43495189999999,E38000043,DA2,Dartford,Acute,South East
medway_nhsft,medway_nhsft,RPA02,Medway Maritime Hospital,ME7 5NY,England,0.5420905,51.37986129999999,E38000104,ME7,Medway,Acute,South East
queen_victoria_hos,queen_victoria_hos,RPC04,Queen Victoria Hospital (East Grinstead),RH19 3DZ,England,-0.0028728,51.1350691,E38000083,RH19,Mid Sussex,NA,South East
oxford_university,oxford_university,RTH08,John Radcliffe Hospital,OX3 9DU,England,-1.2197872,51.7638761,E38000136,OX3,Oxford,Acute,South East
ashford_and_st_pet,ashford_and_st_pet,RTK01,St Peter's Hospital,KT16 0PZ,England,-0.5270410999999999,51.3778309,E38000128,KT16,Runnymede,Acute,South East
surrey_and_sussex,surrey_and_sussex,RTP04,East Surrey Hospital,RH1 5RH,England,-0.1619829,51.2191918,E38000054,RH1,Reigate and Banstead,Acute,South East
east_kent_hospital,east_kent_hospital,RVV01,William Harvey Hospital (Ashford),TN24 0LZ,England,0.9162398,51.1414898,E38000002,TN24,Ashford,Acute,South East
east_kent_hospital,east_kent_hospital,RVV09,Queen Elizabeth The Queen Mother Hospital,CT9 4AN,England,1.3893987,51.37805,E38000184,CT9,Kent,Acute,South East
east_kent_hospital,east_kent_hospital,RVVKC,Kent & Canterbury Hospital,CT1 3NG,England,1.0871132,51.266593,E38000029,CT1,Kent,Acute,South East
southern_health_nh,southern_health_nh,RW154,Moorgreen Hospital,SO30 3JB,England,-1.3233763,50.92863999999999,E38000198,SO30,Eastleigh,Community,South East
maidstone_and_tunb,maidstone_and_tunb,RWF03,The Maidstone Hospital,ME16 9QQ,England,0.484004,51.2736607,E38000199,ME16,Maidstone,Acute,South East
maidstone_and_tunb,maidstone_and_tunb,RWFTW,The Tunbridge Wells Hospital,TN2 4QJ,England,0.3074976,51.1484505,E38000199,TN2,Tunbridge Wells,Acute,South East
sussex_partnership,sussex_partnership,RX219,Trust Headquarters,BN13 3EP,England,-0.4111363,50.8412029,E38000213,BN13,Worthing,Community,South East
east_sussex_health,east_sussex_health,RXC01,Conquest Hospital,TN37 7RD,England,0.5672992,50.8851628,E38000076,TN37,Hastings,Acute,South East
east_sussex_health,east_sussex_health,RXC02,Eastbourne District General Hospital,BN21 2UD,England,0.2711358,50.7869635,E38000055,BN21,Eastbourne,Acute,South East
brighton_and_susse,brighton_and_susse,RXH01,Royal Sussex County Hospital,BN2 5BE,England,-0.1181487,50.8194623,E38000021,BN2,Brighton and Hove,Acute,South East
brighton_and_susse,brighton_and_susse,RXH09,Princess Royal Hospital,RH16 4EX,England,-0.0902558,50.9910902,E38000083,RH16,Mid Sussex,Acute,South East
buckinghamshire_he,buckinghamshire_he,RXQ02,Stoke Mandeville Hospital,HP21 8AL,England,-0.8008387,51.79839,E38000223,HP21,Aylesbury Vale,Acute,South East
buckinghamshire_he,buckinghamshire_he,RXQ50,Wycombe Hospita,HP11 2TT,England,-0.7534082999999999,51.6264449,E38000223,HP11,Wycombe,Community,South East
surrey_and_borders,surrey_and_borders,RXX10,Abraham Cowley Unit,KT16 0AE,England,-0.5289917,51.3792853,E38000128,KT16,Runnymede,Community,South East
kent_and_medway_nh,kent_and_medway_nh,RXY6J,Beech House,ME16 9PH,England,0.4857289,51.2732104,E38000199,ME16,Maidstone,Community,South East
western_sussex_hos,western_sussex_hos,RYR16,St Richard's Hospital,PO19 6SE,England,-0.7680078,50.8435442,E38000213,PO19,Sussex,Acute,South East
western_sussex_hos,western_sussex_hos,RYR18,Worthing Hospital,BN11 2DH,England,-0.3634037,50.8166834,E38000213,BN11,Worthing,Acute,South East
kent_community_hea,kent_community_hea,RYYDC,Tonbridge Cottage Hospital,TN11 0NE,England,0.2734927,51.1780664,E38000199,TN11,Sevenoaks,NA,South East
glan_clwyd_hospita,glan_clwyd_hospita,7A1A1,Ysbyty Glan Clwyd,LL18 5UJ,Wales,-3.4963472,53.2717718,W11000023,LL18,Conwy,Acute,Wales
wrexham_maelor_hos,wrexham_maelor_hos,7A1A4,Wrexham Maelor Hospital,LL13 7TD,Wales,-3.0079975,53.0459743,W11000023,LL13,Wrexham,Acute,Wales
wrexham_maelor_hos,wrexham_maelor_hos,7A1A7,Chirk Community Hospital,LL14 5LN,Wales,-3.0520878,52.94351409999999,W11000023,LL14,Wrexham,Community,Wales
glan_clwyd_hospita,glan_clwyd_hospita,7A1A8,Colwyn Bay Community Hospital,LL29 8AY,Wales,-3.7104663,53.2882645,W11000023,LL29,Conwy,Acute,Wales
glan_clwyd_hospita,glan_clwyd_hospita,7A1A9,Denbigh Community Hospital,LL16 3ES,Wales,-3.4098784,53.1860387,W11000023,LL16,Denbighshire,Acute,Wales
glan_clwyd_hospita,glan_clwyd_hospita,7A1AB,Holywell Community Hospital,CH8 7TZ,Wales,-3.217519,53.2693453,W11000023,CH8,Flintshire,Community,Wales
wrexham_maelor_hos,wrexham_maelor_hos,7A1AD,Mold Community Hospital,CH7 1RH,Wales,-3.1466693,53.1696537,W11000023,CH7,Flintshire,Community,Wales
glan_clwyd_hospita,glan_clwyd_hospita,7A1AF,Ruthin Community Hospital,LL15 1PS,Wales,-3.3028133,53.113031,W11000023,LL15,Denbighshire,Community,Wales
betsi_cadwaladr_un,betsi_cadwaladr_un,7A1AU,Ysbyty Gwynedd,LL57 2PW,Wales,-4.1598311,53.2090362,W11000023,LL57,Gwynedd,Acute,Wales
betsi_cadwaladr_un,betsi_cadwaladr_un,7A1AV,Llandudno General Hospital Site,LL30 1LB,Wales,-3.8279473,53.3113784,W11000023,LL30,Conwy,Acute,Wales
betsi_cadwaladr_un,betsi_cadwaladr_un,7A1AX,Bryn Beryl Hospital,LL53 6TT,Wales,-4.3992659,52.90770610000001,W11000023,LL53,Gwynedd,Community,Wales
betsi_cadwaladr_un,betsi_cadwaladr_un,7A1AY,Dolgellau & Barmouth District Hospital Site,LL40 1NT,Wales,-3.8817772,52.7407511,W11000023,LL40,Gwynedd,Acute,Wales
betsi_cadwaladr_un,betsi_cadwaladr_un,7A1CA,Ysbyty Alltwen,LL49 9RN,Wales,-4.146569,52.9394246,W11000023,LL49,Gwynedd,Community,Wales
wrexham_maelor_hos,wrexham_maelor_hos,7A1CC,Deeside Community Hospital,CH5 1XS,Wales,-3.0379971,53.2010976,W11000023,CH5,Flintshire,Community,Wales
betsi_cadwaladr_un,betsi_cadwaladr_un,7A1DC,Ysbyty Penrhos Stanley,LL65 2QA,Wales,-4.6158534,53.3043826,W11000023,LL65,Anglesey,Community,Wales
betsi_cadwaladr_un,betsi_cadwaladr_un,7A1DD,Cefni Hospital,LL77 7PP,Wales,-4.3052756,53.256102,W11000023,LL77,Anglesey,Acute,Wales
betsi_cadwaladr_un,betsi_cadwaladr_un,7A1DG,Eryri Hospital,LL55 2YE,Wales,-4.262796,53.1301005,W11000023,LL55,Gwynedd,Community,Wales
glangwili_general,glangwili_general,7A2AA,Glangwili Hospital Child Health Section,SA31 2AF,Wales,-4.2847593,51.86753270000001,W11000025,SA31,Carmarthenshire,Acute,Wales
morriston_hospital,morriston_hospital,7A3YA,Abertawe Bro Morgannwg University Lhb Bridgend Locality Office,CF31 3TP,Wales,-3.5492309,51.5025178,W11000030,CF31,Bridgend,Acute,Wales
cardiff_and_vale_u,cardiff_and_vale_u,7A4BV,University Hospital Of Wales,CF14 4XW,Wales,-3.1893688,51.5067653,W11000029,CF14,Cardiff,Acute,Wales
cardiff_and_vale_u,cardiff_and_vale_u,7A4H1,Noahs Ark Childrens Hospital For Wales,CF14 4XW,Wales,-3.1893688,51.5067653,W11000029,CF14,Cardiff,Acute,Wales
cwm_taf_morgannwg,cwm_taf_morgannwg,7A5B1,The Royal Glamorgan Hospital,CF72 8XR,Wales,-3.3912434,51.5478868,W11000030,CF72,Rhondda Cynon Taf,Acute,Wales
cwm_taf_morgannwg,cwm_taf_morgannwg,7A5B3,Prince Charles Hospital Site,CF47 9DT,Wales,-3.385754,51.76418049999999,W11000030,CF47,Merthyr Tydfil,Acute,Wales
cwm_taf_morgannwg,cwm_taf_morgannwg,7A5CA,Ysbyty Cwm Rhondda,CF40 2LU,Wales,-3.4486007,51.63594399999999,W11000030,CF40,Rhondda Cynon Taf,Community,Wales
cwm_taf_morgannwg,cwm_taf_morgannwg,7A5HA,Ysbyty Cwm Cynon,CF45 4BZ,Wales,-3.3928405,51.686921,W11000030,CF45,Rhondda Cynon Taf,Community,Wales
bronglais_general,bronglais_general,WB2AJ,Bronglais General Hospital,SY23 1ER,Wales,-4.0716032,52.4160832,W11000025,SY23,Ceredigion,Acute,Wales
prince_philip_hosp,prince_philip_hosp,WB3AL,Prince Philip Hospital,SA14 8QF,Wales,-4.1347793,51.6919012,W11000025,SA14,Carmarthenshire,Acute,Wales
withybush_general,withybush_general,WF1BL,Withybush General Hospital,SA61 2PZ,Wales,-4.965279199999999,51.8127333,W11000025,SA61,Pembrokeshire,Acute,Wales
worcestershire_hea,worcestershire_hea,R1A0C,Kings Court 2,WR5 1JR,England,-2.1781299,52.1923517,E38000166,WR5,Worcester,Community,Midlands
walsall_healthcare,walsall_healthcare,RBK02,Manor Hospital,WS2 9PS,England,-1.9989182,52.5823456,E38000191,WS2,Walsall,Acute,Midlands
warwick_hospital,warwick_hospital,RJC02,Warwick Hospital,CV34 5BW,England,-1.5832031,52.2899649,E38000164,CV34,Warwick,Acute,Midlands
university_hospitac,university_hospitac,RJE01,Royal Stoke University Hospital,ST4 6QG,England,-2.2120659,53.0031713,E38000175,ST4,Staffordshire,Acute,Midlands
university_hospitac,university_hospitac,RJE09,County Hospital,ST16 3SA,England,-2.0977812,52.81130710000001,E38000173,ST16,Staffordshire,Acute,Midlands
university_hospitab,university_hospitab,RKB01,University Hospital (Coventry),CV2 2DX,England,-1.4383947,52.4212289,E38000038,CV2,Coventry,Acute,Midlands
robert_jones__agne,robert_jones__agne,RL131,Robert Jones & Agnes Hunt Orthopaedic Hospital,SY10 7AG,England,-3.0326841,52.8842264,E38000147,SY10,Shropshire,Acute,Midlands
the_royal_wolverha,the_royal_wolverha,RL402,The Phoenix Health Centre,WV4 6ED,England,-2.119983,52.56721719999999,E38000210,WV4,Wolverhampton,NA,Midlands
the_royal_wolverha,the_royal_wolverha,RL403,New Cross Hospital,WV10 0QP,England,-2.0955485,52.599738,E38000210,WV10,Wolverhampton,Acute,Midlands
hereford_hospital,hereford_hospital,RLQ01,Hereford County Hospital,HR1 2ER,England,-2.7057105,52.0570217,E38000078,HR1,Hereford,Acute,Midlands
george_eliot_hospi,george_eliot_hospi,RLT01,George Eliot Hospital - Acute Services,CV10 7DJ,England,-1.4784305,52.5125974,E38000195,CV10,Nuneaton & Bedworth,Acute,Midlands
